buff_id,buff_name,buff_detail,buff_sameadd_max,buff_maxtime,buff_interface_show_flag
70114,Định Thân,Định Thân,1,60.0,0
70115,"Loại bỏ trạng thái Câm Lặng, Định Thân",Loại bỏ Trầm Mặc Định Thân,1,3.0,0
70116,Miễn nhiễm Câm Lặng Định Thân,Miễn nhiễm Câm Lặng Định Thân,1,600.0,0
70117,Trị liệu thành công,Trị liệu thành công,1,3.0,0
70118,Giảm tốc,Tốc độ di chuyển giảm 25%,1,-1.0,0
70119,Giảm tốc,Tốc độ di chuyển giảm 50%,1,-1.0,0
70120,Giảm tốc,Tốc độ di chuyển giảm 75%,1,-1.0,0
70121,Loại bỏ trạng thái câm lặng,Loại bỏ hiệu ứng làm chậm,1,3.0,0
70122,Miễn nhiễm Trầm Mặc,Miễn nhiễm làm chậm,1,600.0,0
70123,Vô Địch,,1,1.5,0
70124,Hiệu ứng đặc biệt,,1,999.0,0
70125,Bất Khả Động,Bất Khả Động,1,-1.0,0
70126,Bất Khả Đánh Ngã,Bất Khả Động Thác,1,-1.0,0
70127,Mong manh,,1,3600.0,0
70128,Đánh dấu,,1,5.0,0
70129,Đánh dấu,,1,5.0,0
70130,Đánh dấu,,1,5.0,0
70132,Sinh,Hãy hồi sinh!,4,600.0,0
70133,Ẩn,,1,60.0,0
70134,Đang chuẩn bị Võ Đài,,1,60.0,0
70135,Phụ thêm mặc định,,1,5.0,0
70136,Số tầng,,1,5.0,0
70137,Thông số đầy đủ,,1,5.0,0
70138,Thêm hai,,1,5.0,0
70139,Tăng phúc,,1,-1.0,0
70140,Tăng cường,,1,-1.0,0
70141,Vô Địch,,1,5.0,0
70142,Động vật,,1,-1.0,0
70143,Trọng Thương,,1,5.0,0
70144,Gấu Lớn,,1,-1.0,0
70145,Gấu lớn,,1,-1.0,0
70146,Kẻ địch,,1,30.0,0
70147,Suy nhược,,1,-1.0,0
70148,Miễn nhiễm lựu đạn khói,,1,-1.0,0
70149,Trọng thương,,1,10.0,0
70150,Sư phụ,,1,-1.0,0
70151,Trọng thương,,1,10.0,0
70152,Trọng thương,,1,10.0,0
70153,Trọng thương,,1,10.0,0
70154,Trọng thương,,1,10.0,0
70155,Trọng thương,,1,10.0,0
70158,Vô Tướng,,1,-1.0,0
70159,Hiện thân,,1,10.0,0
70160,Bất Khả Động,,1,-1.0,0
70161,Hết hơi,"Chân khí trống rỗng, sát thương nhận vào tăng",1,7.0,0
70162,Rời khỏi,,1,6.0,0
70163,Kẻ địch,,1,10.0,0
70164,Hướng dẫn,,1,-1.0,0
70165,Hướng dẫn,,1,2.0,0
70166,Ẩn,,1,-1.0,0
70167,Hiện thân,,1,2.0,0
70168,Động vật,,1,-1.0,0
70169,Khỉ,,1,-1.0,0
70170,Phản khuếch đại,,1,-1.0,0
70171,Lén lút,,1,2.0,0
70172,Lén lút,,1,8.0,0
70173,Giai đoạn hai,,1,-1.0,0
70174,Giai đoạn hai,,1,-1.0,0
70175,Lén lút,,1,10.0,0
70176,Bất Khả Động,,1,1.5,0
70177,Bất tử,,1,20.0,0
70178,Lôi Đình Chi Lực,,1,-1.0,0
70179,Bất bại,,1,5.0,0
70180,Khó,,1,-1.0,0
70181,Khóa Chân Khí,,1,-1.0,0
70182,Bật khiên,"Kịp thời mở Băng Thuẫn, chống đỡ sát thương Hỏa hệ",1,60.0,0
70183,Mở khiên,"Kịp thời mở Khiên Lửa, chống đỡ sát thương băng giá",1,60.0,0
70184,Phòng ngự,Có thể chống lại sát thương toàn màn hình,1,10.0,0
70185,Ác mộng quấy nhiễu,Phân thân sẽ nổ tung sau 30 giây,1,31.0,0
70186,Lực của Lửa,"Tiêu diệt Hỏa Phân Thân, sát thương lên Băng Phân Thân tăng gấp đôi",1,100.0,0
70187,Sức Mạnh Hoa,"Tiêu diệt phân thân băng, sát thương lên phân thân hỏa tăng gấp đôi",1,100.0,0
70188,Cháy bỏng,"Bị lửa thiêu đốt, liên tục gây sát thương lên bản thân và những người xung quanh",1,20.0,0
70189,Đóng băng,"Bị băng sương đóng băng, cần tiêu diệt quái vật băng sương nhỏ để được cứu",1,20.0,0
70190,Sức mạnh của Lửa,,1,-1.0,0
70191,Sức mạnh của Hoa,,1,-1.0,0
70192,Quan sát,Chú ý đến ánh mắt mê hoặc của Thiên Dạ,1,5.0,0
70193,Trường Sinh Cổ Độc,"Trúng độc cổ, liên tục mất máu",5,600.0,0
70194,Trị thương,Trị thương cho mục tiêu trúng độc Cổ,1,60.0,0
70195,Ký hiệu,,1,-1.0,0
70196,Trách nhiệm chịu đòn,,1,-1.0,0
70197,Bất bại,,1,-1.0,0
70198,Thuần biểu hiện,,1,-1.0,0
70199,Biểu diễn thuần túy,,1,-1.0,0
70200,Thử nghiệm,,1,60.0,0
70201,Thử nghiệm,,1,6000.0,0
70203,Hiệu chỉnh giá trị hồi máu Boss Cùng Nhau Du Ngoạn,,1,-1.0,0
70204,Trách nhiệm chịu sát thương,,1,-1.0,0
70205,Kiểm,Khiên chắn thuộc tính sát thương Minh Kim,1,-1.0,0
70206,Kiểm tra Sát thương Liệt Thạch,Khiên Ti · Ngọc lá chắn thuộc tính sát thương,1,-1.0,0
70207,Kiểm tra sát thương Khiên Ti,Khiên Ti thuộc tính sát thương lá chắn,1,-1.0,0
70208,Kiểm tra sát thương Phá Trúc,Lá chắn thuộc tính sát thương Phá Trúc,1,-1.0,0
70209,Giảm thương thuộc tính,Khi buff 1/2/3/4 tầng giảm sát thương 10%/30%/50%/70%. Sau khi chịu sát thương thuộc tính đạt đến một giá trị nhất định sẽ loại bỏ 1 tầng (mỗi loại sát thương thuộc tính chỉ có thể loại bỏ 1 tầng).,4,-1.0,0
70210,Xua tan một tầng giảm thương thuộc tính,,4,1.0,0
70211,Phong hộ,"Mỗi tầng khiến thủ lĩnh giảm sát thương 5%, và hồi phục 2.5% Khí Huyết",10,-1.0,0
70212,Trách nhiệm thừa thương,,1,-1.0,0
70213,Kéo dài thời gian buff,,1,-1.0,0
70214,Vô địch,,1,5.0,0
70215,Giảm thương thuộc tính,Khi buff 1/2/3/4 tầng giảm sát thương 20%/30%/40%/50%. Sau khi chịu sát thương thuộc tính đạt đến một giá trị nhất định sẽ loại bỏ 1 tầng (mỗi loại sát thương thuộc tính chỉ có thể loại bỏ 1 tầng).,4,-1.0,0
70216,Chọn bảo vệ,,1,-1.0,0
70217,Miễn khóa,,1,-1.0,0
77000,Thiêu đốt,,1,-1.0,0
77001,Bùng cháy,"Trên người đang bốc cháy, liên tục mất máu",1,5.0,0
77002,Làm mù,Gây ra hiệu ứng trúng độc làm mù tạm thời,5,10.0,0
77006,Hiệu ứng đặc biệt,,1,20.0,0
77007,Chết đuối,"Chết đuối khi lặn, liên tục mất máu",1,999.0,0
77008,Trúng độc,"Nhiễm kịch độc, liên tục mất sinh lực",1,999.0,0
77009,Hồi máu,Hồi phục Khí Huyết,1,1.0,0
77010,Bất Khả Đảo Ngã,Miễn nhiễm sát thương hiệu ứng yếu khi bị đánh,1,-1.0,0
77011,Bất Khả Động (Bất Tử),Miễn nhiễm sát thương hiệu ứng yếu,1,1.0,0
77012,Bốc cháy,"Trên người đang bốc cháy, liên tục mất máu",1,5.0,0
77013,Suy nhược,,1,-1.0,0
77014,Vô địch,,1,-1.0,0
77015,Bị đánh bằng gỗ,,1,-1.0,0
77016,Dễ tổn thương,,1,3600.0,0
77017,清风诛灭剑阵,,1,3.0,0
77018,Làm mù,"Bị thuật kỳ bí khói đạn làm nhiễu loạn thị giác, không thể nhìn rõ các đơn vị xung quanh",1,4.0,0
77019,Khôi phục Chân Khí,,1,1.0,0
77020,Vô địch,,1,0.2,0
77021,Mở khóa,,1,4.0,0
77022,Giảm sát thương,,1,-1.0,0
77023,Giảm sát thương,,1,-1.0,0
77024,Táng Hàn Hôi,"Sẽ liên tục mất máu trong cảnh này, có thể tấn công hoặc giải trừ thế lực để hồi phục",1,-1.0,0
77025,Bất Hoại,Bất Khả Hủy Diệt (Bá Thể),1,-1.0,0
77026,Bất khả chiến bại,,1,-1.0,0
77027,Tăng sát thương,,1,-1.0,0
77028,Cận chiến vật lý,,1,-1.0,0
77029,Miễn nhiễm bệnh tật,,1,-1.0,0
77030,Bộ lọc Tạm dừng,,1,10.0,0
77031,Bộ lọc Ngưng đọng thời gian,,1,10.0,0
77032,Lực đẩy,,1,5.0,0
77033,Bộ lọc Ngưng đọng Thời gian,,1,10.0,0
77034,Lực hút,,1,6.0,0
77035,Khóa máu,,1,95.0,0
77036,Chuyển đổi,,1,-1.0,0
77037,Chuyển đổi,,1,-1.0,0
77038,Phản trọng lực,,1,-1.0,0
77039,Lực hút,,1,3.0,0
77040,Lực đẩy,,1,3.0,0
77041,Bộ lọc Ngưng Đọng Thời Gian,,1,10.0,0
77042,Bộ Lọc Ngưng Đọng Thời Gian,,1,10.0,0
77043,Hư Huyết,,1,-1.0,0
77044,Thoát khóa,,1,-1.0,0
77045,Tan biến,,1,20.0,0
77046,Bốc cháy,,1,5.0,0
77047,Huyết Viêm,,1,-1.0,0
77048,Huyết Nộ,,1,20.0,0
77049,Chảy máu,,1,0.5,0
77050,Chảy máu,,1,-1.0,0
77051,Khóa máu,,1,-1.0,0
77052,Giữ máu,,1,-1.0,0
77053,Huyết Nộ,,1,-1.0,0
77054,Huyết Nộ,,1,60.0,0
77055,Khóa Máu,,1,-1.0,0
77056,Mở khóa,,1,-1.0,0
77057,Bốc cháy,"Trên người đang bốc cháy, liên tục mất máu",1,5.0,0
77058,Đốt cháy,"Trên người đang bốc cháy, liên tục mất máu",1,5.0,0
77059,Hào hiệp,,1,-1.0,0
77060,Hào Đảm,,1,3.0,0
77061,Hào Đảm,,1,1.0,0
77062,Hào Đảm,,1,1.0,0
77063,Khóa máu,,1,-1.0,0
77064,Hồi huyết,,1,1.0,0
77065,Bất bại,,1,5.0,0
77066,Ưng non cất cánh,,1,1.5,0
77067,Bất khả chiến bại,,1,-1.0,0
77068,Dễ thương tổn,,1,-1.0,0
77069,Xuất huyết,,1,3.0,0
77070,Xuất huyết,,1,-1.0,0
77071,Chuyển sang giai đoạn hai giữ máu,,1,-1.0,0
77072,Chế nhạo,,1,-1.0,0
77073,Tăng sát thương,,1,-1.0,0
77074,Vô địch,,1,6.0,0
77075,Biến trang,,1,-1.0,0
77076,Biến thân,,1,-1.0,0
77077,Biến thân,,1,-1.0,0
77078,Vô Địch,,1,-1.0,0
77079,Xám,,1,-1.0,0
77080,Thoát khóa,,1,-1.0,0
77081,Huyết Nộ,,1,-1.0,0
77082,Cảm Tri,,1,3.1,0
77083,Cảm tri,,1,3.1,0
77084,Đóng băng,Bị đóng băng một thời gian,1,3.0,0
77085,Trí manh,"Rơi vào bóng tối, tầm nhìn giảm mạnh",1,8.0,0
77086,Xử quyết,"Thân trúng hỏa, liên tục mất Khí Huyết",1,5.0,0
77087,Cảm Tri,,1,3.1,0
77088,Cảm tri,,10,-1.0,0
77089,Cảm tri,,1,-1.0,0
77090,Pháp thuật trường,,1,-1.0,0
77091,Pháp thuật tràng,,1,-1.0,0
77092,Pháp thuật trường,,1,-1.0,0
77093,Ẩn,,1,-1.0,0
77094,Tắt va chạm,,1,-1.0,0
77095,Trọng thương,,1,10.0,0
77096,Vô hiệu hóa liên kết,,1,-1.0,0
77097,Hiệu ứng,,1,-1.0,0
77098,Miễn tử,,1,-1.0,0
77099,Ẩn,,1,-1.0,0
77100,Cảm tri,,4,-1.0,0
77101,Cảm tri,,1,-1.0,0
77102,Miễn tử,,1,-1.0,0
77103,Miễn tử,,1,-1.0,0
77104,Miễn Tử,,1,1.0,0
77105,Hồi Huyết,,1,1.0,0
77106,Miễn Tử,,1,-1.0,0
77107,Miễn tử,,1,-1.0,0
77108,Miễn tử,,1,-1.0,0
77109,Miễn tử,,1,-1.0,0
77110,Hiệu ứng đặc biệt,,1,-1.0,0
77111,Hiệu ứng đặc biệt,,1,-1.0,0
77112,Hiệu ứng,,1,-1.0,0
77113,Lực đẩy,,1,5.0,0
77114,Hồi máu,,1,1.0,0
77115,Tia laser hủy diệt · cảm tri,,1,-1.0,0
77116,Tăng cường laser,,1,-1.0,0
77117,Cảm Tri EX,,4,-1.0,0
77118,Miễn tử,,1,-1.0,0
77119,Mưa rào,Thi triển hiệu quả giảm thương 60%.,1,3.5,0
77120,Nội lực vô hạn,,1,-1.0,0
77121,Tử vong,,1,10.0,0
79999,Dung hội quán thông,,1,-1.0,0
80000,Máy ảnh,An Tây quân,1,-1.0,0
80001,Hòa thượng,Hòa thượng,1,-1.0,0
80002,Chất liệu,Chất liệu,1,-1.0,0
80003,Sát Thủ,Sát thủ,1,-1.0,0
80004,Diều,Diều,1,-1.0,0
90000,Mù lòa,"Chìm vào bóng tối, tầm nhìn giảm mạnh",1,8.0,0
90001,Làm mù,"Chìm vào bóng tối, tầm nhìn giảm mạnh",1,8.0,0
96002,Giảm sát thương,,1,2.0,0
96003,Mất thù hận,,1,5.0,0
96004,Hồi phục chân khí,,1,-1.0,0
96005,Bắn nhanh và sâu,,1,-1.0,0
96006,Mũi tên tựa sao băng,,1,-1.0,0
96007,Mũi tên không bao giờ bắn trượt,,1,-1.0,0
96008,Xuyên Dương,,1,-1.0,0
96009,Chuẩn xác,,1,-1.0,0
96010,Liên Châu,,1,-1.0,0
96011,Như Sơn,,1,-1.0,0
96012,Ẩm Vũ,,1,-1.0,0
96020,Đăng Thiên Thái Hí,,1,5.0,0
96021,Giảm sát thương hồi máu,,1,-1.0,0
96022,Hiệu ứng di chuyển của Đạo Chủ,,1,-1.0,0
96023,Đạo Chủ đánh chuột miễn nhiễm buff + Bỏ qua Chân Khí + Khóa Chân Khí,,1,-1.0,0
96024,Bất tử,,1,2.0,0
96025,Khóa Máu,,1,-1.0,0
96026,Khóa máu,,1,-1.0,0
96027,Ẩn,,1,0.1,0
96028,Miễn nhiễm Hồng Trần Chướng Mục,,1,-1.0,0
96029,Miễn nhiễm điểm huyệt,,1,-1.0,0
96030,Hút Bụi Cát,,1,10.0,0
96031,Vô Tướng Kim Thân,"Tạo ra một lá chắn có thể hấp thụ sát thương khí huyết, nhận được khả năng chống đứt quãng và hiệu quả giảm sát thương nhất định.",1,8.0,0
96032,Say rượu,"Trong thời gian duy trì, khi thi triển Thần Long Thổ Hỏa và Thái Bạch Túy Nguyệt, có thể không cần uống rượu lần nữa.",1,30.0,0
96033,Không thể khóa,,1,10.0,0
96034,Giảm một nửa lượng chân khí bị trừ,,1,10.0,0
96035,Mê Tung,"Trong thời gian duy trì, khả năng né tránh được tăng cường, tiêu hao thể lực giảm.",1,15.0,0
96036,Tửu Khí,,1,6.0,0
96037,Nổ hỗn hợp rượu lửa,,1,0.2,0
96038,Xích Diễm,,1,-1.0,0
96039,Độc cóc,"Độc khí Kim Thiềm nhập thể, sau khi thời gian duy trì kết thúc sẽ kích hoạt sát thương độc diện rộng.",1,5.0,0
96040,Nhân vật chính công phá Hám Bà Công 1 dấu mốc,,1,10.0,0
96041,Độc cóc,"Độc khí Kim Thiềm nhập thể, sau khi hết thời gian duy trì sẽ kích hoạt sát thương độc phạm vi, đồng thời lây nhiễm sang các đơn vị khác.",1,5.0,0
96042,Độc cóc,"Khí độc Kim Thiềm nhập thể, sau khi hết thời gian duy trì sẽ kích hoạt sát thương độc phạm vi và lây nhiễm sang các đơn vị khác.",1,5.0,0
96043,Độc cóc,"Độc khí Kim Thiềm nhập thể, sau khi thời gian duy trì kết thúc sẽ kích hoạt sát thương độc khí phạm vi.",1,5.0,0
96044,Nhân vật chính Tự Tại Vô Ngại đột phá mốc 1,,1,10.0,0
96045,Đoạn cân,"Gân đứt xương sai, một thời gian không thể sử dụng khinh công.",1,5.0,0
96046,Kim Ngọc Thủ của nhân vật chính đột phá cấp 1,,1,10.0,0
96047,Kim Ngọc Thủ của nhân vật chính đột phá 2 dấu hiệu,,1,10.0,0
96048,Kim Ngọc Thủ của nhân vật chính đột phá 2 mục tiêu dễ bị thương,,1,10.0,0
96049,Kim Ngọc Thủ của nhân vật chính đột phá cấp 3,,1,10.0,0
96050,Nhân vật chính hấp thụ sao trăng đột phá 1 dấu hiệu,,1,10.0,0
96051,Nhân vật chính Thuật Tinh Trích Nguyệt đột phá mốc 2,,1,10.0,0
96052,Nhân vật chính Hấp Tinh Đoạt Nguyệt đột phá 2 gây thương tổn dễ trúng mục tiêu,,1,10.0,0
96053,"Nhân vật chính hấp thụ tinh tú, nắm lấy mặt trăng đột phá 3 dấu ấn",,1,10.0,0
96054,Đánh dấu đột phá Thái Cực của nhân vật chính đạt 1,,1,10.0,0
96055,Đánh dấu đột phá Thái Cực của nhân vật chính 2,,1,10.0,0
96056,Thái Cực đột phá 2 của nhân vật chính gây thêm hiệu ứng dễ bị thương lên mục tiêu,,1,10.0,0
96057,Đánh dấu đột phá Thái Cực cấp 3 của nhân vật chính,,1,10.0,0
96058,Đánh dấu nhân vật chính Lăng Vân Đạp Phá cấp 1,,1,10.0,0
96059,Nhân vật chính Lăng Vân Đạp đột phá mốc 2,,1,10.0,0
96060,Cấp độ nhân vật Lăng Vân Đạp đột phá 2 mục tiêu gây hiệu ứng dễ bị tổn thương,,1,10.0,0
96061,Nhân vật chính Lăng Vân Đạp đột phá mốc 3,,1,10.0,0
96062,Mê Tung,,1,15.0,0
98630,Nộ Khí,,1,-1.0,0
98631,Giảm sát thương,,1,2.0,0
98632,Nhập hồn,"Định thân, hồi phục trạng thái bình thường sau khi nhận sát thương",1,3.0,0
98633,Liên tục nhập hồn,,1,40.0,0
98634,Ẩn thân,,1,-1.0,0
98635,Ẩn thân,,1,-1.0,0
98636,Làm mù,,1,8.0,0
98637,Khóa chân khí + Khóa máu + Bất động,,1,2.0,0
98638,Thiên Lộc nhị giai đoạn đánh dấu,,1,-1.0,0
98639,Ẩn thân,,1,1.5,0
98640,Vũ khí biến mất,,1,5.0,0
98641,Không thể khóa,,1,2.466,0
98642,Ẩn thân,,1,2.466,0
98643,BUFF đếm ngược đẩy gấu,,1,1.0,0
98644,0,,1,1.0,0
98645,1,,1,1.0,0
98646,2,,1,1.0,0
98647,3,,1,1.0,0
98648,4,,1,1.0,0
98649,5,,1,1.0,0
98650,Vượt quá 5,,1,1.0,0
98651,0,,1,1.0,0
98652,1,,1,1.0,0
98653,2,,1,1.0,0
98654,3,,1,1.0,0
98655,4,,1,1.0,0
98656,5,,1,1.0,0
98657,Vượt quá 5,,1,1.0,0
98658,Tự thân phán đoán,,1,1.0,0
98670,Chống gián đoạn,,1,2.0,0
98671,Giảm sát thương,,1,2.0,0
98672,Giảm sát thương,,1,2.0,0
98673,Lớp chồng tĩnh lặng,,5,1.0,0
98674,Trầm mặc,"Bị câm lặng, không thể sử dụng kỹ năng.",1,3.0,0
98675,Giảm sát thương,,1,2.0,0
98676,Giảm sát thương,,1,2.0,0
98677,Vô Tướng Kim Thân,"Tạo ra lá chắn hấp thụ sát thương khí huyết, nhận được tăng cường khả năng chống đứt quãng và hiệu ứng giảm sát thương nhất định.",1,10.0,0
98678,Không thể chọn,,1,2.0,0
98679,Đánh dấu mục tiêu 1,,1,1.0,0
98680,Đánh dấu mục tiêu 2,,1,1.0,0
98681,Định Thân,"Bị định thân, không thể di chuyển hoặc sử dụng hầu hết kỹ năng.",1,7.0,0
98682,Định Thân,"Bị định thân, không thể di chuyển hoặc sử dụng hầu hết kỹ năng.",1,7.0,0
98683,Định Thân,"Bị Định Thân, không thể di chuyển hoặc sử dụng hầu hết kỹ năng.",1,7.0,0
98684,Định Thân,"Bị định thân, không thể di chuyển hoặc sử dụng hầu hết kỹ năng.",1,7.0,0
98685,Định Thân,"Bị định thân, không thể di chuyển hoặc sử dụng hầu hết kỹ năng.",1,7.0,0
98686,Định Thân,"Bị định thân, không thể di chuyển hoặc sử dụng hầu hết kỹ năng.",1,7.0,0
98687,Định Thân,"Bị định thân, không thể di chuyển hoặc sử dụng hầu hết kỹ năng.",1,7.0,0
98688,Định Thân,"Bị định thân, không thể di chuyển hoặc sử dụng phần lớn kỹ năng.",1,7.0,0
98689,Định Thân,"Bị định thân, không thể di chuyển hoặc sử dụng hầu hết kỹ năng.",1,7.0,0
98690,Định Thân,"Bị định thân, không thể di chuyển hoặc sử dụng hầu hết kỹ năng.",1,7.0,0
98691,Định Thân,"Bị định thân, không thể di chuyển hoặc thi triển hầu hết kỹ năng.",1,7.0,0
98692,Định Thân,"Bị định thân, không thể di chuyển hoặc sử dụng hầu hết kỹ năng.",1,7.0,0
98693,Nhân vật chính Diệp Long đột phá mốc 2,,1,1.0,0
98694,Nhân vật chính Diệp Long đột phá 3 dấu ấn,,1,1.0,0
98695,Phá Phòng,Giảm sức phòng ngự và tốc độ hồi phục thể lực.,1,5.0,0
98696,Mất thù hận,,1,7.0,0
98697,Lăng Hư Nhất Chỉ Cường Hóa,Tăng 20% sát thương Lăng Hư Nhất Chỉ.,1,7.0,0
98698,Kỹ năng kích hoạt trạng thái #Y Ẩn Thân#E khi được Chu Hồng Tuyến hỗ trợ,,1,-1.0,0
98699,Quỷ Công Tử lóe sáng lộ diện,,1,2.0,0
98700,Đồng sinh cộng tử,"Lời chúc từ Y Đao, trong thời gian liên kết linh hồn, bản thân giảm 30% sát thương nhận vào, Y Đao tăng 30% sát thương nhận vào.",1,10.0,0
98701,Đồng sinh cộng tử,"Trong thời gian liên kết linh hồn, bản thân nhận sát thương giảm 30%, Y Đao nhận sát thương tăng 30%.",1,-1.0,0
98702,Nhẹ tựa yến,"Tốc độ di chuyển tăng 50%, sát thương tăng 20%.",1,10.0,0
98703,Viên Kim Cương · Chuyên sâu Chân Khí,,1,-1.0,0
98704,Tiếp tục nhập hồn,,1,1.0,0
98705,Buff miễn thương cho NPC trợ chiến,,1,-1.0,0
98706,Quỷ Công Tử chuyển giai đoạn khóa máu,,1,-1.0,0
98707,Tiểu bá thể,,1,2.0,0
98708,Huyễn ảnh NPC trợ chiến,,1,-1.0,0
98709,Giảm sát thương,,1,3.0,0
98710,Hiệu ứng giảm kích thước của Thuật Co Xương,,1,-1.0,0
98711,Đánh dấu BUFF Bật Đèn Mộ Kim,,1,-1.0,0
98712,Mạc Kim Yên Vụ Đạn dùng một lần,,1,-1.0,0
98713,Mạc Kim Tật Phong Tán dùng một lần,,1,-1.0,0
98714,Mạc Kim Linh Mục Tán dùng một lần,,1,-1.0,0
98715,Phân thân Mạc Kim dùng một lần,,1,-1.0,0
98716,Thuốc Nhìn Xuyên Đêm Mạc Kim dùng một lần,,1,-1.0,0
98717,Mạc Kim Thủ Mạc Kim dùng một lần,,1,-1.0,0
98718,Hiệu ứng hồi sinh Mạc Kim,,1,3.0,0
98719,Ẩn tích Khói Cầu,,1,2.0,0
98720,Thần Hành Tán,Tăng tốc độ di chuyển của bản thân.,1,10.0,0
98721,Nghe Gió Tán,Có thể nhìn thấy dấu vết của tất cả mọi người xung quanh.,1,8.0,0
98722,Nước mắt bò,Có thể nhìn rõ môi trường xung quanh trong chốc lát.,1,5.0,0
98723,Mạc Kim Thủ,Giảm thời gian tương tác khi mở quan tài lần tiếp theo.,1,-1.0,0
98724,Âm Dương Huyền Giáp,Miễn nhiễm một lần sát thương Bạo Kích.,1,-1.0,0
98725,BUFF nhìn đêm sau khi Mạc Kim chết,,1,3.0,0
98726,Hiệu ứng nhìn đêm Mạc Kim,,1,4.0,0
98727,Trong thời gian ngắn không thể chọn,,1,2.0,0
98728,Cầu Nguyện,"Lời chúc từ #YChu Hồng Tuyến#E, trong thời gian này nếu nhận sát thương Bạo Kích, có thể hồi sinh tại chỗ.",1,10.0,0
98729,Vô Tướng Kim Thân,,1,12.0,0
98730,Vô Tướng Kim Thân,,1,0.1,0
98731,Miễn nhiễm lực xung kích,,1,3.0,0
98732,Giáng Liệu,Hiệu quả hồi phục nhận được toàn cục giảm 60%.,1,5.0,0
98733,BUFF nhìn trong đêm sau khi Mạc Kim chết,,1,5.0,0
98734,Sát thủ mang giáp không thể chọn trúng,,1,5.6,0
