buff_id,buff_name_text,buff_detail_text,buff_type,buff_maxtime,buff_show_flag
98721,Wind-Sensing Power,Reveals nearby player trails.,1,8,0
98722,Bull's Tears,Temporarily reveals the surroundings.,1,5,0
98723,Grave Robber,Reduces the interaction time when you open the next coffin.,1,-1,2
98724,Armor of Yin & Yang,Protects you from one fatal attack.,1,-1,2
98725,Tomb Raiding Night Vision Buff After Death,,1,3,1
98726,Tomb Raiding Spawn Night Vision Buff,,1,4,1
98727,Cannot be selected for a short time,,1,2,1
98728,Wish,The blessing from Ruby allows you to revive on the spot after receiving fatal damage.,1,10,0
98729,Golden Body,,1,12,1
98730,Golden Body,,1,0.1,1
98731,Immune to Knockback,,2,3,1
98732,Healing Reduction,Reduces all healing received by 60%.,1,5,0
98733,Tomb Raiding Night Vision Buff After Death,,1,5,1
98734,Unable to select while in armor-assassination mode,,1,5.6,1
98735,Invincibility,,1,-1,1
100000,Momentum Strike,(测试专用)气血伤害提升10%，最多可叠加10层，永久生效。,2,-1,0
100099,Bull's Vitality,(测试专用)气血最大值增加100000，永久生效。,2,-1,0
102001,Test Buff,Max/Min Attack -10%.,2,-1,0
102002,Test Buff,Max/Min Attack -10%.,2,-1,0
102003,Test Buff,Reduces Max HP by 10%.,2,-1,0
102004,Test Buff,Defense attributes reduced by 10%.,2,-1,0
102005,Test Buff,Critical/Critical Resistance reduced by 10%.,2,-1,0
102006,Test Buff,Reduces cultivation speed by 50%,2,-1,0
102007,Test Buff,"Lightness Skill cap reduced by 50%, recovery speed reduced by 50%",2,-1,0
102008,Test Buff,Stamina cap reduced by 50%,2,-1,0
102009,Test Buff,"Endurance cap reduced by 50%, recovery speed reduced by 50%",2,-1,0
102010,Test Buff,"Rage cap reduced by 50%, recovery speed reduced by 50%",2,-1,0
102011,Test Buff,"Qi cap reduced by 50%, recovery speed reduced by 50%",2,-1,0
102012,Test Buff,Cannot use Lightness Skill,2,-1,0
102013,Test Buff,Horse sprint duration reduced by 50%,2,-1,0
102014,Test Buff,Tree-cutting and mining attack reduced by 50%,2,-1,0
102015,Test Buff,Main debuff for triggering hard CC,2,-1,0
102017,Test Buff,Cannot cut trees or mine,2,-1,0
102018,Test Buff,Scholar's Inspiration recovery speed reduced by 100%,2,-1,0
102019,Test Buff,Main debuff for triggering speech-induced stun,2,-1,0
102021,Test Buff,Current HP reduced by 10% upon revival,2,-1,0
102022,Test Buff,,2,-1,0
102023,Test Buff,Immune to specified disease ID,1,60,0
102024,Change Clothes,,1,1,0
102030,Frost-Touched Temples - Tier I,Reduces max/min Attack by 1%,2,-1,0
102031,Frost-Touched Temples - Tier II,Reduces max/min Attack by 1.5%,2,-1,0
102032,Frost-Touched Temples - Tier III,Reduces max/min Attack by 2%,2,-1,0
102033,Frost-Touched Temples - Tier IV,Reduces max/min Attack by 5%,2,-1,0
102040,Inner Force of Heavenly Astral - Tier I,Reduces Max HP by 1% and Defense by 1%,2,-1,0
102041,Inner Force of Heavenly Astral - Tier II,Reduces Max HP by 1.5% and Defense by 1.5%,2,-1,0
102042,Inner Force of Heavenly Astral - Tier III,Reduces Max HP by 2% and Defense by 2%,2,-1,0
102043,Inner Force of Heavenly Astral - Tier IV,Reduces Max HP by 5% and Defense by 5%,2,-1,0
102050,Melody of the Snow Illusion - Tier I,Reduces Critical/Critical Resistance by 1%,2,-1,0
102051,Melody of the Snow Illusion - Tier II,Reduces Critical/Critical Resistance by 1.5%,2,-1,0
102052,Melody of the Snow Illusion - Tier III,Reduces Critical/Critical Resistance by 2%,2,-1,0
102053,Melody of the Snow Illusion - Tier IV,Reduces Critical/Critical Resistance by 5%,2,-1,0
102060,Silent Thoughts of the Nature - Tier I,Reduces Max HP by 1% and Defense by 1%,2,-1,0
102061,Silent Thoughts of the Nature - Tier II,Reduces Max HP by 1.5% and Defense by 1.5%,2,-1,0
102062,Silent Thoughts of the Nature - Tier III,Reduces Max HP by 2% and Defense by 2%,2,-1,0
102063,Silent Thoughts of the Nature - Tier IV,Reduces Max HP by 5% and Defense by 5%,2,-1,0
102070,Art of Lunar Restoration - Tier I,Reduces Affinity/Affinity Resistance by 1%,2,-1,0
102071,Art of Lunar Restoration - Tier II,Reduces Affinity/Affinity Resistance by 1.5%,2,-1,0
102072,Art of Lunar Restoration - Tier III,Reduces Affinity/Affinity Resistance by 2%,2,-1,0
102073,Art of Lunar Restoration - Tier IV,Reduces Affinity/Affinity Resistance by 5%,2,-1,0
102090,Reversed Health Flow - Tier I,Reduces cultivation speed by 10%,2,-1,0
102091,Reversed Health Flow - Tier II,Reduces cultivation speed by 20%,2,-1,0
102092,Reversed Health Flow - Tier III,Reduces cultivation speed by 30%,2,-1,0
102093,Reversed Health Flow - Tier IV,Mental Cultivation Disabled,2,-1,0
102098,Meridian Damage,"No severe symptoms for now, but the wound is throbbing with faint pain.",2,-1,0
102099,Pufferfish Poison,You feel paralyzed—your consciousness is slipping away.,2,20,0
102100,Sprain,Suffer a sprain after falling from a height. Endurance Recovery is reduced by 5%.,2,-1,0
102101,Bone Stress,A sprain has worsened into a bone stress. Endurance Recovery is reduced by 15%.,2,-1,0
102102,Bone Crack,"A bone stress has worsened into bony crack. Endurance Recovery is reduced by 15%, and you are unable to Sprint.",2,-1,0
102103,Bone Fracture,A bony crack has worsened into bone fracture. Endurance Recovery is reduced by 15%. You are unable to Sprint and can only walk slowly.,2,-1,0
102110,Chill Invasion,You have a slight fever. Physical Defense is reduced by 1%.,2,-1,0
102111,Catch a Cold,You have a slight fever. Physical Defense is reduced by 1.5%.,2,-1,0
102112,Slight Fever,You have a slight fever. Physical Defense is reduced by 2%.,2,-1,0
102113,Cold Affliction,You have a slight fever. Physical Defense is reduced by 5%.,2,-1,0
102120,Crippled Physique - Tier I,"A condition developed from muscle illness: #RMax HP is reduced by 1%, unable to cast Lightness Skill#E.",2,-1,0
102121,Crippled Physique - Tier II,"A condition developed from muscle diseases: #RMax HP is reduced by 3%, unable to cast Lightness Skill#E.",2,-1,0
102122,Crippled Physique - Tier III,"A condition developed from muscle diseases: #RMax HP is reduced by 5%, unable to cast Lightness Skill#E.",2,-1,0
102123,Crippled Physique - Tier IV,"A condition developed from muscle diseases: #RMax HP is reduced by 8%, unable to cast Lightness Skill#E.",2,-1,0
102124,Crippled Physique - Tier V,"A condition developed from muscle diseases: #RMax HP is reduced by 11%, unable to cast Lightness Skill#E.",2,-1,0
102125,Crippled Physique - Tier VI,"A condition developed from muscle diseases: #RMax HP is reduced by 15%, unable to cast Lightness Skill#E.",2,-1,0
102126,Crippled Physique - Tier VII,"A condition developed from muscle diseases: #RMax HP is reduced by 20%, unable to cast Lightness Skill#E.",2,-1,0
102127,Crippled Physique - Tier VIII,"A condition developed from muscle diseases: #RMax HP is reduced by 25%, unable to cast Lightness Skill#E.",2,-1,0
102128,Crippled Physique - Tier IX,"A condition developed from muscle diseases: #RMax HP is reduced by 30%, unable to cast Lightness Skill#E.",2,-1,0
102130,Indigestion,You have eaten contaminated food. #REndurance Recovery is reduced by 5%#E.,2,-1,0
102131,Diarrhea,You have eaten contaminated food. #REndurance Recovery is reduced by 10%#E.,2,-1,0
102132,Severe Diarrhea,You have eaten contaminated food. #REndurance Recovery is reduced by 15%#E.,2,-1,0
102133,Dysentery,You have eaten contaminated food. #REndurance Recovery is reduced by 20%#E.,2,-1,0
102140,Cough,"You have contracted a lung disease in a toxic area. Logging/Mining efficiency is reduced by 10%. After 20 gathering actions, your character will be forced into a coughing fit, interrupting your activities.",2,-1,0
102141,Phlegm Buildup,"You have contracted a lung disease in a toxic area. Logging/Mining efficiency is reduced by 20%. After 10 gathering actions, your character will be forced into a coughing fit, interrupting your activities.",2,-1,0
102142,Pulmonary Swelling,"You have contracted a lung disease in a toxic area. Logging/Mining efficiency is reduced by 50%. After 5 gathering actions, your character will be forced into a coughing fit, interrupting your activities.",2,-1,0
102143,Tuberculosis,"You have contracted a lung disease in a toxic area. Logging/Mining efficiency is reduced by 80%. After 5 gathering actions, your character will be forced into a coughing fit, interrupting your activities.",2,-1,0
102144,Panting,You are gasping continuously and unable to move.,1,5,0
102150,Heat Invasion,The hot environment has caused a heatstroke. #RPhysical Defense is reduced by 1%#E.,2,-1,0
102151,Heat Rash,The hot environment has caused a heatstroke. #RPhysical Defense is reduced by 1.5%#E.,2,-1,0
102152,Heatstroke,The hot environment has caused a heatstroke. #RPhysical Defense is reduced by 2%#E.,2,-1,0
102153,Sunstroke,The hot environment has caused a heatstroke. #RPhysical Defense is reduced by 5%#E.,2,-1,0
102160,Organ Fatigue - Tier I,A condition developed from visceral illness. #RDefense is reduced by 1%; Movement Speed while riding is reduced by 3%#E.,2,-1,0
102161,Organ Fatigue - Tier II,"A condition developed from visceral illness. #RDefense is reduced by 3%, Movement Speed while riding is reduced by 6%#E.",2,-1,0
102162,Organ Fatigue - Tier III,"A condition developed from visceral illness. #RDefense is reduced by 5%, Movement Speed while riding is reduced by 9%#E.",2,-1,0
102163,Organ Fatigue - Tier IV,"A condition developed from visceral illness. #RDefense is reduced by 7%, Movement Speed while riding is reduced by 12%#E.",2,-1,0
102164,Organ Fatigue - Tier V,"A condition developed from visceral illness. #RDefense is reduced by 9%, Movement Speed while riding is reduced by 15%#E.",2,-1,0
102165,Organ Fatigue - Tier VI,"A condition developed from visceral illness. #RDefense is reduced by 11%, Movement Speed while riding is reduced by 18%#E.",2,-1,0
102166,Organ Fatigue - Tier VII,"A condition developed from visceral illness. #RDefense is reduced by 13%, Movement Speed while riding is reduced by 21%#E.",2,-1,0
102167,Organ Fatigue - Tier VIII,"A condition developed from visceral illness. #RDefense is reduced by 15%, Movement Speed while riding is reduced by 24%#E.",2,-1,0
102168,Organ Fatigue - Tier IX,"A condition developed from visceral illness. #RDefense is reduced by 20%, Movement Speed while riding is reduced by 27%#E.",2,-1,0
102170,Beast Venom,"Infected by beast venom. No visible symptoms are displayed, but signs of mental instability are emerging.",2,-1,0
102171,Beast Venom Flare-Up,Occasional hallucinations lead to unprovoked attacks on others.,2,-1,0
102172,Poison Surge,Occasional hallucinations lead to unprovoked attacks on others.,2,10,0
102180,Melancholy,"Frightened in certain areas. During Gift of Gab, #RInspiration Recovery is reduced by 10%#E. During healing, #Rthere is a 20% chance to randomly cast skills#E.",2,-1,0
102181,Apathy,"Frightened in certain areas. During Gift of Gab, #RInspiration Recovery is reduced by 20%#E. During healing, #Rthere is a 30% chance to randomly cast skills#E.",2,-1,0
102182,Madness,"Frightened in certain areas. During Gift of Gab, #RInspiration Recovery is reduced by 30%#E. During healing, #Rthere is a 40% chance to randomly cast skills#E.",2,-1,0
102183,Cerebral Infarction,"Frightened in certain areas. During Gift of Gab, #RInspiration Recovery is reduced by 50%#E. During healing, #Rthere is a 60% chance to randomly cast skills#E.",2,-1,0
102190,Internal Injury in Head,Suffered a heavy blow to the head. #RQi Recovery is reduced by 5%#E.,2,-1,0
102191,Stun,Suffered a heavy blow to the head. #RQi Recovery is reduced by 8%#E.,2,-1,0
102192,Headache,Suffered a heavy blow to the head. #RQi Recovery is reduced by 10%#E.,2,-1,0
102193,Stroke,Suffered a heavy blow to the head. #RQi Recovery is reduced by 12%#E.,2,-1,0
102200,Spiritcore Collapse - Tier I,A condition developed from mental illness. Critical and Critical Resistance are reduced by 8%; frequently become unable to distinguish left from right for 1 second.,2,-1,0
102201,Spiritcore Collapse - Tier II,A condition developed from mental illness. Critical and Critical Resistance are reduced by 8%; frequently become unable to distinguish left from right for 3 seconds.,2,-1,0
102202,Spiritcore Collapse - Tier III,A condition developed from mental illness. Critical and Critical Resistance are reduced by 5%; frequently become unable to distinguish left from right for 3 seconds.,2,-1,0
102203,Spiritcore Collapse - Tier IV,A condition developed from mental illness. Critical and Critical Resistance are reduced by 8%; frequently become unable to distinguish left from right for 3 seconds.,2,-1,0
102204,Spiritcore Collapse - Tier V,A condition developed from mental illness. Critical and Critical Resistance are reduced by 11%; frequently become unable to distinguish left from right for 3 seconds.,2,-1,0
102205,Spiritcore Collapse - Tier VI,A condition developed from mental illness. Critical and Critical Resistance are reduced by 15%; frequently become unable to distinguish left from right for 3 seconds.,2,-1,0
102206,Spiritcore Collapse - Tier VII,A condition developed from mental illness. Critical and Critical Resistance are reduced by 20%; frequently become unable to distinguish left from right for 3 seconds.,2,-1,0
102207,Spiritcore Collapse - Tier VIII,A condition developed from mental illness. Critical and Critical Resistance are reduced by 25%; frequently become unable to distinguish left from right for 3 seconds.,2,-1,0
102208,Spiritcore Collapse - Tier IX,A condition developed from mental illness. Critical and Critical Resistance are reduced by 30%; frequently become unable to distinguish left from right for 3 seconds.,2,-1,0
102210,Directional Dyslexia,"Become disoriented, frequently dazed and cannot tell left from right.",1,3,0
102211,Directional Dyslexia,"Become disoriented, frequently dazed and cannot tell left from right.",1,3,0
102212,Directional Dyslexia,"Become disoriented, frequently dazed and cannot tell left from right.",1,3,0
102213,Directional Dyslexia,"Become disoriented, frequently dazed and cannot tell left from right.",1,3,0
102214,Directional Dyslexia,"Become disoriented, frequently dazed and cannot tell left from right.",1,3,0
102215,Directional Dyslexia,"Become disoriented, frequently dazed and cannot tell left from right.",1,3,0
102216,Directional Dyslexia,"Become disoriented, frequently dazed and cannot tell left from right.",1,3,0
102217,Directional Dyslexia,"Become disoriented, frequently dazed and cannot tell left from right.",1,3,0
102218,Directional Dyslexia,"Become disoriented, frequently dazed and cannot tell left from right.",1,3,0
102220,Miasma Affliction,Chance to contract this disease in miasma areas. #REnergy consumption is increased by 100%#E.,2,-1,0
102221,Plum Miasma,Chance to contract this disease in miasma areas. #REnergy consumption is increased by 200%#E.,2,-1,0
102222,Miasmic Ulcer,Chance to contract this disease in miasma areas. #REnergy consumption is increased by 300%#E.,2,-1,0
102223,Miasmic Malaria,Chance to contract this disease in miasma areas. #REnergy consumption is increased by 500%#E.,2,-1,0
102230,Shivering,This disease is contracted in extreme cold. #RQi Recovery is reduced by 5%#E.,2,-1,0
102231,Cold Stasis,This disease is contracted in extreme cold. #RQi Recovery is reduced by 8%#E.,2,-1,0
102232,Yin Possession,This disease is contracted in extreme cold. #RQi Recovery is reduced by 10%#E.,2,-1,0
102233,Yin Toxin,This disease is contracted in extreme cold. #RQi Recovery is reduced by 12%#E.,2,-1,0
102240,Excessive Sweating,This disease is contracted in extreme heat. #RThe success rate of Mystic Skill - Meridian Touch is decreased.,2,-1,0
102241,Heat Stagnation,This disease is contracted in extreme heat. #RThe success rate of Mystic Skill - Meridian Touch is decreased.,2,-1,0
102242,Yang Possession,This disease is contracted in extreme heat. #RThe success rate of Mystic Skill - Meridian Touch is decreased.,2,-1,0
102243,Yang Toxin,This disease is contracted in extreme heat. #RThe success rate of Mystic Skill - Meridian Touch is decreased.,2,-1,0
102250,Meridian Rupture - Tier I,"A condition developed from mental illness. #RAttack is reduced by 8%; after reviving, start with only 50% HP#E.",2,-1,0
102251,Meridian Rupture - Tier II,"A condition developed from mental illness. #RAttack is reduced by 2%; after reviving, start with only 45% HP#E.",2,-1,0
102252,Meridian Rupture - Tier III,"A condition developed from mental illness. #RAttack is reduced by 3%; after reviving, start with only 40% HP#E.",2,-1,0
102253,Meridian Rupture - Tier IV,"A condition developed from mental illness. #RAttack is reduced by 4%; after reviving, start with only 35% HP#E.",2,-1,0
102254,Meridian Rupture - Tier V,"A condition developed from mental illness. #RAttack is reduced by 5%; after reviving, start with only 30% HP#E.",2,-1,0
102255,Meridian Rupture - Tier VI,"A condition developed from mental illness. #RAttack is reduced by 6%; after reviving, start with only 25% HP#E.",2,-1,0
102256,Meridian Rupture - Tier VII,"A condition developed from mental illness. #RAttack is reduced by 7%; after reviving, start with only 20% HP#E.",2,-1,0
102257,Meridian Rupture - Tier VIII,"A condition developed from mental illness. #RAttack is reduced by 8%; after reviving, start with only 15% HP#E.",2,-1,0
102258,Meridian Rupture - Tier IX,"A condition developed from mental illness. #RAttack is reduced by 10%; after reviving, start with only 10% HP#E.",2,-1,0
102261,Hymn of Justice - Lv.1,Increases HP by {HP_MAX}.,1,18000,1
102262,Hymn of Justice - Lv.2,Increases HP by {HP_MAX}.,1,18000,1
102263,Hymn of Justice - Lv.3,Increases HP by {HP_MAX}.,1,18000,1
102264,Hymn of Justice - Lv.4,Increases HP by {HP_MAX}.,1,18000,1
102265,Hymn of Justice - Lv.5,Increases HP by {HP_MAX}.,1,18000,1
102270,Clanging Discord - Lv.1,Increases Physical Attack by {MAX_W_ATK}.,1,18000,1
102271,Clanging Discord - Lv.2,Increases Physical Attack by {MAX_W_ATK}.,1,18000,1
102272,Clanging Discord - Lv.3,Increases Physical Attack by {MAX_W_ATK}.,1,18000,1
102273,Clanging Discord - Lv.4,Increases Physical Attack by {MAX_W_ATK}.,1,18000,1
102274,Clanging Discord - Lv.5,Increases Physical Attack by {MAX_W_ATK}.,1,18000,1
102280,Verbal Combat - Lv.1,Increases Physical Attack by {MAX_W_ATK}.,1,18000,1
102281,Verbal Combat - Lv.2,Increases Physical Attack by {MAX_W_ATK}.,1,18000,1
102282,Verbal Combat - Lv.3,Increases Physical Attack by {MAX_W_ATK}.,1,18000,1
102283,Verbal Combat - Lv.4,Increases Physical Attack by {MAX_W_ATK}.,1,18000,1
102284,Verbal Combat - Lv.5,Increases Physical Attack by {MAX_W_ATK}.,1,18000,1
102290,Mutual Exclusivity - Lv.1,Increases Defense by {W_DEF}.,1,18000,1
102291,Mutual Exclusivity - Lv.2,Increases Defense by {W_DEF}.,1,18000,1
102292,Mutual Exclusivity - Lv.3,Increases Defense by {W_DEF}.,1,18000,1
102293,Mutual Exclusivity - Lv.4,Increases Defense by {W_DEF}.,1,18000,1
102294,Mutual Exclusivity - Lv.5,Increases Defense by {W_DEF}.,1,18000,1
